dateRep,cases,deaths,country
07/09/2020,3655,17,Belgium
31/08/2020,3121,28,Belgium
24/08/2020,3453,42,Belgium
17/08/2020,3751,75,Belgium
10/08/2020,4340,30,Belgium
03/08/2020,3759,20,Belgium
27/07/2020,2489,15,Belgium
20/07/2020,1385,19,Belgium
13/07/2020,704,13,Belgium
06/07/2020,637,25,Belgium
29/06/2020,607,39,Belgium
22/06/2020,668,43,Belgium
15/06/2020,671,58,Belgium
08/06/2020,847,113,Belgium
01/06/2020,1144,160,Belgium
25/05/2020,1510,230,Belgium
18/05/2020,2071,314,Belgium
11/05/2020,3051,535,Belgium
04/05/2020,3095,698,Belgium
27/04/2020,5703,1195,Belgium
20/04/2020,7963,1667,Belgium
13/04/2020,11175,1979,Belgium
06/04/2020,9694,1584,Belgium
30/03/2020,8130,782,Belgium
23/03/2020,3673,198,Belgium
16/03/2020,1348,18,Belgium
09/03/2020,388,0,Belgium
02/03/2020,-324,0,Belgium
24/02/2020,343,0,Belgium
17/02/2020,0,0,Belgium
10/02/2020,0,0,Belgium
03/02/2020,0,0,Belgium
27/01/2020,0,0,Belgium
20/01/2020,0,0,Belgium
13/01/2020,0,0,Belgium
06/01/2020,0,0,Belgium
08/02/2021,125,5,Belize
01/02/2021,175,9,Belize
25/01/2021,262,12,Belize
18/01/2021,205,7,Belize
11/01/2021,402,24,Belize
04/01/2021,340,17,Belize
28/12/2020,416,9,Belize
21/12/2020,850,29,Belize
14/12/2020,1526,22,Belize
07/12/2020,2026,26,Belize
30/11/2020,560,31,Belize
23/11/2020,322,26,Belize
16/11/2020,685,20,Belize
09/11/2020,714,12,Belize
02/11/2020,317,8,Belize
26/10/2020,332,6,Belize
19/10/2020,386,9,Belize
12/10/2020,231,5,Belize
05/10/2020,342,6,Belize
28/09/2020,227,3,Belize
21/09/2020,147,2,Belize
14/09/2020,219,4,Belize
07/09/2020,267,2,Belize
31/08/2020,308,7,Belize
24/08/2020,234,3,Belize
17/08/2020,298,1,Belize
10/08/2020,97,0,Belize
03/08/2020,9,0,Belize
27/07/2020,8,0,Belize
20/07/2020,3,0,Belize
13/07/2020,7,0,Belize
06/07/2020,6,0,Belize
29/06/2020,2,0,Belize
22/06/2020,1,0,Belize
15/06/2020,3,0,Belize
08/06/2020,0,0,Belize
01/06/2020,0,0,Belize
25/05/2020,0,0,Belize
18/05/2020,0,0,Belize
11/05/2020,0,0,Belize
04/05/2020,0,0,Belize
27/04/2020,0,0,Belize
20/04/2020,4,0,Belize
13/04/2020,9,1,Belize
06/04/2020,3,1,Belize
30/03/2020,2,0,Belize
08/02/2021,300,3,Benin
01/02/2021,250,4,Benin
25/01/2021,230,2,Benin
18/01/2021,109,2,Benin
11/01/2021,53,0,Benin
04/01/2021,46,0,Benin
28/12/2020,38,0,Benin
21/12/2020,77,0,Benin
14/12/2020,35,0,Benin
07/12/2020,81,1,Benin
30/11/2020,58,0,Benin
23/11/2020,72,0,Benin
16/11/2020,99,0,Benin
09/11/2020,102,2,Benin
02/11/2020,86,0,Benin
26/10/2020,61,0,Benin
19/10/2020,85,0,Benin
12/10/2020,54,0,Benin
05/10/2020,17,1,Benin
28/09/2020,60,0,Benin
21/09/2020,13,0,Benin
14/09/2020,54,0,Benin
07/09/2020,68,0,Benin
31/08/2020,30,1,Benin
24/08/2020,52,0,Benin
17/08/2020,127,1,Benin
10/08/2020,131,2,Benin
03/08/2020,35,1,Benin
27/07/2020,168,4,Benin
20/07/2020,224,5,Benin
13/07/2020,179,5,Benin
06/07/2020,50,5,Benin
29/06/2020,384,3,Benin
22/06/2020,295,6,Benin
15/06/2020,202,3,Benin
08/06/2020,36,1,Benin
01/06/2020,41,0,Benin
25/05/2020,-148,1,Benin
18/05/2020,20,0,Benin
11/05/2020,229,0,Benin
04/05/2020,26,1,Benin
27/04/2020,27,0,Benin
20/04/2020,2,0,Benin
13/04/2020,13,1,Benin
06/04/2020,16,0,Benin
30/03/2020,4,0,Benin
23/03/2020,2,0,Benin
08/02/2021,2,0,Bermuda
01/02/2021,6,0,Bermuda
25/01/2021,3,0,Bermuda
18/01/2021,27,0,Bermuda
11/01/2021,34,2,Bermuda
04/01/2021,41,0,Bermuda
28/12/2020,54,1,Bermuda
21/12/2020,96,0,Bermuda
14/12/2020,143,0,Bermuda
07/12/2020,37,0,Bermuda
30/11/2020,24,0,Bermuda
23/11/2020,5,0,Bermuda
16/11/2020,13,0,Bermuda
09/11/2020,10,0,Bermuda
02/11/2020,8,0,Bermuda
26/10/2020,6,0,Bermuda
19/10/2020,1,0,Bermuda
12/10/2020,3,0,Bermuda
05/10/2020,0,0,Bermuda
28/09/2020,1,0,Bermuda
21/09/2020,3,0,Bermuda
14/09/2020,2,0,Bermuda
07/09/2020,6,0,Bermuda
31/08/2020,2,0,Bermuda
24/08/2020,5,0,Bermuda
17/08/2020,4,0,Bermuda
10/08/2020,2,0,Bermuda
03/08/2020,2,0,Bermuda
27/07/2020,1,0,Bermuda
20/07/2020,3,0,Bermuda
13/07/2020,4,0,Bermuda
06/07/2020,0,0,Bermuda
29/06/2020,0,0,Bermuda
22/06/2020,2,0,Bermuda
15/06/2020,3,0,Bermuda
08/06/2020,1,0,Bermuda
01/06/2020,7,0,Bermuda
25/05/2020,10,0,Bermuda
18/05/2020,5,2,Bermuda
11/05/2020,3,0,Bermuda
04/05/2020,6,2,Bermuda
27/04/2020,23,0,Bermuda
20/04/2020,29,1,Bermuda
13/04/2020,20,4,Bermuda
06/04/2020,15,0,Bermuda
30/03/2020,16,0,Bermuda
23/03/2020,6,0,Bermuda
08/02/2021,2,0,Bhutan
01/02/2021,4,0,Bhutan
25/01/2021,13,0,Bhutan
18/01/2021,29,0,Bhutan
11/01/2021,97,1,Bhutan
04/01/2021,93,0,Bhutan
28/12/2020,156,0,Bhutan
21/12/2020,29,0,Bhutan
14/12/2020,8,0,Bhutan
07/12/2020,34,0,Bhutan
30/11/2020,14,0,Bhutan
23/11/2020,7,0,Bhutan
16/11/2020,16,0,Bhutan
09/11/2020,5,0,Bhutan
02/11/2020,12,0,Bhutan
26/10/2020,15,0,Bhutan
19/10/2020,18,0,Bhutan
12/10/2020,11,0,Bhutan
05/10/2020,25,0,Bhutan
28/09/2020,12,0,Bhutan
21/09/2020,16,0,Bhutan
14/09/2020,15,0,Bhutan
07/09/2020,6,0,Bhutan
31/08/2020,69,0,Bhutan
24/08/2020,14,0,Bhutan
17/08/2020,31,0,Bhutan
10/08/2020,7,0,Bhutan
03/08/2020,8,0,Bhutan
27/07/2020,6,0,Bhutan
20/07/2020,5,0,Bhutan
13/07/2020,4,0,Bhutan
06/07/2020,4,0,Bhutan
29/06/2020,8,0,Bhutan
22/06/2020,2,0,Bhutan
15/06/2020,7,0,Bhutan
08/06/2020,16,0,Bhutan
01/06/2020,16,0,Bhutan
25/05/2020,6,0,Bhutan
18/05/2020,12,0,Bhutan
11/05/2020,2,0,Bhutan
04/05/2020,0,0,Bhutan
27/04/2020,2,0,Bhutan
20/04/2020,0,0,Bhutan
13/04/2020,0,0,Bhutan
06/04/2020,1,0,Bhutan
30/03/2020,2,0,Bhutan
23/03/2020,2,0,Bhutan
08/02/2021,11132,417,Bolivia
01/02/2021,14017,328,Bolivia
25/01/2021,15635,415,Bolivia
18/01/2021,13287,260,Bolivia
11/01/2021,11235,175,Bolivia
04/01/2021,7818,103,Bolivia
28/12/2020,4458,55,Bolivia
21/12/2020,3235,25,Bolivia
14/12/2020,1590,23,Bolivia
07/12/2020,938,43,Bolivia
30/11/2020,700,48,Bolivia
23/11/2020,676,55,Bolivia
16/11/2020,771,54,Bolivia
09/11/2020,642,64,Bolivia
02/11/2020,980,86,Bolivia
26/10/2020,1082,164,Bolivia
19/10/2020,1197,173,Bolivia
12/10/2020,1706,207,Bolivia
05/10/2020,2967,243,Bolivia
28/09/2020,3225,241,Bolivia
21/09/2020,3885,273,Bolivia
14/09/2020,6022,336,Bolivia
07/09/2020,4801,2042,Bolivia
31/08/2020,6819,457,Bolivia
24/08/2020,8805,461,Bolivia
17/08/2020,10345,408,Bolivia
10/08/2020,9846,487,Bolivia
03/08/2020,10724,570,Bolivia
27/07/2020,9847,432,Bolivia
20/07/2020,11395,344,Bolivia
13/07/2020,8890,373,Bolivia
06/07/2020,7773,420,Bolivia
29/06/2020,7136,241,Bolivia
22/06/2020,5929,162,Bolivia
15/06/2020,4816,146,Bolivia
08/06/2020,3661,152,Bolivia
01/06/2020,3719,63,Bolivia
25/05/2020,2175,81,Bolivia
18/05/2020,1532,51,Bolivia
11/05/2020,962,42,Bolivia
04/05/2020,644,26,Bolivia
27/04/2020,386,17,Bolivia
20/04/2020,234,6,Bolivia
13/04/2020,147,16,Bolivia
06/04/2020,87,8,Bolivia
30/03/2020,69,3,Bolivia
23/03/2020,27,0,Bolivia
08/02/2021,2,0,"Bonaire, Saint Eustatius and Saba"
01/02/2021,10,0,"Bonaire, Saint Eustatius and Saba"
25/01/2021,17,0,"Bonaire, Saint Eustatius and Saba"
18/01/2021,31,0,"Bonaire, Saint Eustatius and Saba"
11/01/2021,93,0,"Bonaire, Saint Eustatius and Saba"
04/01/2021,58,0,"Bonaire, Saint Eustatius and Saba"
28/12/2020,4,0,"Bonaire, Saint Eustatius and Saba"
21/12/2020,6,0,"Bonaire, Saint Eustatius and Saba"
14/12/2020,9,0,"Bonaire, Saint Eustatius and Saba"
07/12/2020,3,0,"Bonaire, Saint Eustatius and Saba"
30/11/2020,0,0,"Bonaire, Saint Eustatius and Saba"
23/11/2020,6,0,"Bonaire, Saint Eustatius and Saba"
16/11/2020,1,0,"Bonaire, Saint Eustatius and Saba"
09/11/2020,1,0,"Bonaire, Saint Eustatius and Saba"
02/11/2020,3,0,"Bonaire, Saint Eustatius and Saba"
26/10/2020,0,1,"Bonaire, Saint Eustatius and Saba"
19/10/2020,2,0,"Bonaire, Saint Eustatius and Saba"
12/10/2020,24,1,"Bonaire, Saint Eustatius and Saba"
05/10/2020,39,0,"Bonaire, Saint Eustatius and Saba"
28/09/2020,49,0,"Bonaire, Saint Eustatius and Saba"
21/09/2020,10,1,"Bonaire, Saint Eustatius and Saba"
14/09/2020,8,0,"Bonaire, Saint Eustatius and Saba"
07/09/2020,3,0,"Bonaire, Saint Eustatius and Saba"
31/08/2020,2,0,"Bonaire, Saint Eustatius and Saba"
24/08/2020,0,0,"Bonaire, Saint Eustatius and Saba"
17/08/2020,0,0,"Bonaire, Saint Eustatius and Saba"
10/08/2020,2,0,"Bonaire, Saint Eustatius and Saba"
03/08/2020,0,0,"Bonaire, Saint Eustatius and Saba"
27/07/2020,1,0,"Bonaire, Saint Eustatius and Saba"
20/07/2020,3,0,"Bonaire, Saint Eustatius and Saba"
13/07/2020,0,0,"Bonaire, Saint Eustatius and Saba"
06/07/2020,0,0,"Bonaire, Saint Eustatius and Saba"
29/06/2020,0,0,"Bonaire, Saint Eustatius and Saba"
22/06/2020,0,0,"Bonaire, Saint Eustatius and Saba"
15/06/2020,0,0,"Bonaire, Saint Eustatius and Saba"
08/06/2020,0,0,"Bonaire, Saint Eustatius and Saba"
01/06/2020,0,0,"Bonaire, Saint Eustatius and Saba"
25/05/2020,1,0,"Bonaire, Saint Eustatius and Saba"
18/05/2020,0,0,"Bonaire, Saint Eustatius and Saba"
11/05/2020,0,0,"Bonaire, Saint Eustatius and Saba"
04/05/2020,0,0,"Bonaire, Saint Eustatius and Saba"
27/04/2020,1,0,"Bonaire, Saint Eustatius and Saba"
20/04/2020,2,0,"Bonaire, Saint Eustatius and Saba"
13/04/2020,1,0,"Bonaire, Saint Eustatius and Saba"
06/04/2020,2,0,"Bonaire, Saint Eustatius and Saba"
08/02/2021,1745,76,Bosnia and Herzegovina
01/02/2021,2056,131,Bosnia and Herzegovina
25/01/2021,2060,107,Bosnia and Herzegovina
18/01/2021,2325,128,Bosnia and Herzegovina
11/01/2021,3113,227,Bosnia and Herzegovina
04/01/2021,2954,178,Bosnia and Herzegovina
28/12/2020,4167,328,Bosnia and Herzegovina
21/12/2020,4407,289,Bosnia and Herzegovina
14/12/2020,6610,384,Bosnia and Herzegovina
07/12/2020,7133,332,Bosnia and Herzegovina
30/11/2020,7367,344,Bosnia and Herzegovina
23/11/2020,9107,419,Bosnia and Herzegovina
16/11/2020,8477,347,Bosnia and Herzegovina
09/11/2020,10918,262,Bosnia and Herzegovina
02/11/2020,10611,162,Bosnia and Herzegovina
26/10/2020,6774,102,Bosnia and Herzegovina
19/10/2020,3475,63,Bosnia and Herzegovina
12/10/2020,2670,50,Bosnia and Herzegovina
05/10/2020,1058,61,Bosnia and Herzegovina
28/09/2020,1493,53,Bosnia and Herzegovina
21/09/2020,1962,68,Bosnia and Herzegovina
14/09/2020,2320,50,Bosnia and Herzegovina
07/09/2020,1353,47,Bosnia and Herzegovina
31/08/2020,1889,63,Bosnia and Herzegovina
24/08/2020,2365,60,Bosnia and Herzegovina
17/08/2020,1210,67,Bosnia and Herzegovina
10/08/2020,2217,59,Bosnia and Herzegovina
03/08/2020,2039,60,Bosnia and Herzegovina
27/07/2020,1617,33,Bosnia and Herzegovina
20/07/2020,1568,30,Bosnia and Herzegovina
13/07/2020,1491,27,Bosnia and Herzegovina
06/07/2020,1178,11,Bosnia and Herzegovina
29/06/2020,784,13,Bosnia and Herzegovina
22/06/2020,430,6,Bosnia and Herzegovina
15/06/2020,328,4,Bosnia and Herzegovina
08/06/2020,164,7,Bosnia and Herzegovina
01/06/2020,109,9,Bosnia and Herzegovina
25/05/2020,111,11,Bosnia and Herzegovina
18/05/2020,172,25,Bosnia and Herzegovina
11/05/2020,260,31,Bosnia and Herzegovina
04/05/2020,341,18,Bosnia and Herzegovina
27/04/2020,247,12,Bosnia and Herzegovina
20/04/2020,262,8,Bosnia and Herzegovina
13/04/2020,344,14,Bosnia and Herzegovina
06/04/2020,340,18,Bosnia and Herzegovina
30/03/2020,198,5,Bosnia and Herzegovina
23/03/2020,107,1,Bosnia and Herzegovina
16/03/2020,18,0,Bosnia and Herzegovina
08/02/2021,3142,45,Botswana
01/02/2021,1639,29,Botswana
25/01/2021,2289,34,Botswana
18/01/2021,1315,23,Botswana
11/01/2021,1285,3,Botswana
04/01/2021,740,5,Botswana
28/12/2020,1011,2,Botswana
21/12/2020,141,0,Botswana
14/12/2020,1342,4,Botswana
07/12/2020,1539,3,Botswana
30/11/2020,398,0,Botswana
23/11/2020,1369,4,Botswana
16/11/2020,390,0,Botswana
09/11/2020,1193,3,Botswana
02/11/2020,719,3,Botswana
26/10/2020,681,1,Botswana
19/10/2020,722,2,Botswana
12/10/2020,1348,2,Botswana
05/10/2020,251,0,Botswana
28/09/2020,354,3,Botswana
21/09/2020,315,3,Botswana
14/09/2020,250,2,Botswana
07/09/2020,369,2,Botswana
31/08/2020,325,3,Botswana
24/08/2020,94,0,Botswana
17/08/2020,305,1,Botswana
10/08/2020,105,0,Botswana
03/08/2020,118,1,Botswana
27/07/2020,164,0,Botswana
20/07/2020,123,0,Botswana
13/07/2020,124,0,Botswana
06/07/2020,150,0,Botswana
29/06/2020,36,0,Botswana
22/06/2020,29,0,Botswana
15/06/2020,20,0,Botswana
08/06/2020,2,0,Botswana
01/06/2020,3,0,Botswana
25/05/2020,10,0,Botswana
18/05/2020,2,0,Botswana
11/05/2020,0,0,Botswana
04/05/2020,1,0,Botswana
27/04/2020,2,0,Botswana
20/04/2020,7,0,Botswana
13/04/2020,7,0,Botswana
06/04/2020,6,1,Botswana
08/02/2021,318757,7071,Brazil
01/02/2021,357929,7435,Brazil
25/01/2021,359623,7365,Brazil
18/01/2021,380158,6719,Brazil
11/01/2021,397866,7562,Brazil
04/01/2021,249461,4879,Brazil
28/12/2020,220666,3848,Brazil
21/12/2020,361667,5889,Brazil
14/12/2020,298412,4461,Brazil
07/12/2020,288800,4108,Brazil
30/11/2020,243339,3650,Brazil
23/11/2020,208308,3385,Brazil
16/11/2020,198978,3401,Brazil
09/11/2020,118410,2323,Brazil
02/11/2020,151577,2940,Brazil
26/10/2020,158784,3229,Brazil
19/10/2020,140362,3417,Brazil
12/10/2020,179693,4136,Brazil
05/10/2020,182980,4611,Brazil
28/09/2020,187680,4846,Brazil
21/09/2020,214174,5270,Brazil
14/09/2020,192934,4975,Brazil
07/09/2020,275210,5822,Brazil
31/08/2020,256528,6084,Brazil
24/08/2020,265586,6892,Brazil
17/08/2020,304775,6803,Brazil
10/08/2020,301745,6945,Brazil
03/08/2020,314586,7100,Brazil
27/07/2020,320702,7516,Brazil
20/07/2020,233708,7388,Brazil
13/07/2020,261626,7233,Brazil
06/07/2020,258912,7245,Brazil
29/06/2020,259105,7005,Brazil
22/06/2020,217414,7285,Brazil
15/06/2020,175866,6877,Brazil
08/06/2020,176909,7141,Brazil
01/06/2020,151638,6648,Brazil
25/05/2020,122131,6548,Brazil
18/05/2020,78381,4995,Brazil
11/05/2020,61552,4098,Brazil
04/05/2020,39259,2820,Brazil
27/04/2020,23234,1743,Brazil
20/04/2020,16485,1239,Brazil
13/04/2020,11039,737,Brazil
06/04/2020,6874,350,Brazil
30/03/2020,2710,111,Brazil
23/03/2020,1346,25,Brazil
16/03/2020,175,0,Brazil
09/03/2020,23,0,Brazil
02/03/2020,2,0,Brazil
24/02/2020,0,0,Brazil
17/02/2020,0,0,Brazil
10/02/2020,0,0,Brazil
03/02/2020,0,0,Brazil
27/01/2020,0,0,Brazil
20/01/2020,0,0,Brazil
13/01/2020,0,0,Brazil
06/01/2020,0,0,Brazil
08/02/2021,0,0,British Virgin Islands
01/02/2021,4,0,British Virgin Islands
25/01/2021,16,0,British Virgin Islands
18/01/2021,24,0,British Virgin Islands
11/01/2021,0,0,British Virgin Islands
04/01/2021,4,0,British Virgin Islands
28/12/2020,7,0,British Virgin Islands
21/12/2020,6,0,British Virgin Islands
14/12/2020,7,0,British Virgin Islands
07/12/2020,0,0,British Virgin Islands
30/11/2020,1,0,British Virgin Islands
23/11/2020,0,0,British Virgin Islands
16/11/2020,0,0,British Virgin Islands
09/11/2020,0,0,British Virgin Islands
02/11/2020,0,0,British Virgin Islands
26/10/2020,1,0,British Virgin Islands
19/10/2020,0,0,British Virgin Islands
12/10/2020,0,0,British Virgin Islands
05/10/2020,0,0,British Virgin Islands
28/09/2020,0,0,British Virgin Islands
21/09/2020,5,0,British Virgin Islands
14/09/2020,3,0,British Virgin Islands
07/09/2020,26,0,British Virgin Islands
31/08/2020,16,0,British Virgin Islands
24/08/2020,12,0,British Virgin Islands
17/08/2020,0,0,British Virgin Islands
10/08/2020,0,0,British Virgin Islands
03/08/2020,1,0,British Virgin Islands
27/07/2020,0,0,British Virgin Islands
20/07/2020,0,0,British Virgin Islands
13/07/2020,0,0,British Virgin Islands
06/07/2020,0,0,British Virgin Islands
29/06/2020,0,0,British Virgin Islands
22/06/2020,0,0,British Virgin Islands
15/06/2020,0,0,British Virgin Islands
08/06/2020,0,0,British Virgin Islands
01/06/2020,0,0,British Virgin Islands
25/05/2020,0,0,British Virgin Islands
18/05/2020,1,0,British Virgin Islands
11/05/2020,1,0,British Virgin Islands
04/05/2020,0,0,British Virgin Islands
27/04/2020,2,0,British Virgin Islands
20/04/2020,1,1,British Virgin Islands
13/04/2020,0,0,British Virgin Islands
06/04/2020,1,0,British Virgin Islands
30/03/2020,2,0,British Virgin Islands
08/02/2021,1,0,Brunei Darussalam
01/02/2021,5,0,Brunei Darussalam
25/01/2021,1,0,Brunei Darussalam
18/01/2021,1,0,Brunei Darussalam
11/01/2021,1,0,Brunei Darussalam
04/01/2021,20,0,Brunei Darussalam
28/12/2020,0,0,Brunei Darussalam
21/12/2020,0,0,Brunei Darussalam
14/12/2020,1,0,Brunei Darussalam
07/12/2020,1,0,Brunei Darussalam
30/11/2020,2,0,Brunei Darussalam
23/11/2020,0,0,Brunei Darussalam
16/11/2020,0,0,Brunei Darussalam
09/11/2020,0,0,Brunei Darussalam
02/11/2020,0,0,Brunei Darussalam
26/10/2020,1,0,Brunei Darussalam
19/10/2020,1,0,Brunei Darussalam
12/10/2020,0,0,Brunei Darussalam
05/10/2020,0,0,Brunei Darussalam
28/09/2020,1,0,Brunei Darussalam
21/09/2020,0,0,Brunei Darussalam
14/09/2020,0,0,Brunei Darussalam
07/09/2020,1,0,Brunei Darussalam
31/08/2020,1,0,Brunei Darussalam
24/08/2020,1,0,Brunei Darussalam
17/08/2020,0,0,Brunei Darussalam
10/08/2020,1,0,Brunei Darussalam
03/08/2020,0,0,Brunei Darussalam
27/07/2020,0,0,Brunei Darussalam
20/07/2020,0,0,Brunei Darussalam
13/07/2020,0,0,Brunei Darussalam
06/07/2020,0,0,Brunei Darussalam
29/06/2020,0,0,Brunei Darussalam
22/06/2020,0,1,Brunei Darussalam
15/06/2020,0,0,Brunei Darussalam
08/06/2020,0,0,Brunei Darussalam
01/06/2020,0,1,Brunei Darussalam
25/05/2020,0,0,Brunei Darussalam
18/05/2020,0,0,Brunei Darussalam
11/05/2020,3,0,Brunei Darussalam
04/05/2020,0,0,Brunei Darussalam
27/04/2020,0,0,Brunei Darussalam
20/04/2020,2,0,Brunei Darussalam
13/04/2020,1,0,Brunei Darussalam
06/04/2020,9,0,Brunei Darussalam
30/03/2020,38,1,Brunei Darussalam
23/03/2020,38,0,Brunei Darussalam
16/03/2020,50,0,Brunei Darussalam
08/02/2021,4986,286,Bulgaria
01/02/2021,3931,225,Bulgaria
25/01/2021,3004,337,Bulgaria
18/01/2021,3302,357,Bulgaria
11/01/2021,5460,448,Bulgaria
04/01/2021,5335,514,Bulgaria
28/12/2020,6521,555,Bulgaria
21/12/2020,11746,921,Bulgaria
14/12/2020,18028,891,Bulgaria
07/12/2020,18935,983,Bulgaria
30/11/2020,20666,934,Bulgaria
23/11/2020,23569,750,Bulgaria
16/11/2020,23091,465,Bulgaria
09/11/2020,21091,367,Bulgaria
02/11/2020,16180,204,Bulgaria
26/10/2020,8386,108,Bulgaria
19/10/2020,5101,94,Bulgaria
12/10/2020,2815,48,Bulgaria
05/10/2020,1532,48,Bulgaria
28/09/2020,1192,35,Bulgaria
21/09/2020,945,41,Bulgaria
14/09/2020,868,49,Bulgaria
07/09/2020,860,58,Bulgaria
31/08/2020,903,68,Bulgaria
24/08/2020,922,47,Bulgaria
17/08/2020,969,51,Bulgaria
10/08/2020,1441,59,Bulgaria
03/08/2020,1528,48,Bulgaria
27/07/2020,1694,40,Bulgaria
20/07/2020,1481,32,Bulgaria
13/07/2020,1512,22,Bulgaria
06/07/2020,1049,27,Bulgaria
29/06/2020,786,20,Bulgaria
22/06/2020,615,25,Bulgaria
15/06/2020,563,14,Bulgaria
08/06/2020,214,20,Bulgaria
01/06/2020,80,10,Bulgaria
25/05/2020,198,20,Bulgaria
18/05/2020,270,19,Bulgaria
11/05/2020,347,18,Bulgaria
04/05/2020,318,17,Bulgaria
27/04/2020,385,13,Bulgaria
20/04/2020,240,14,Bulgaria
13/04/2020,144,9,Bulgaria
06/04/2020,185,12,Bulgaria
30/03/2020,161,5,Bulgaria
23/03/2020,134,1,Bulgaria
16/03/2020,47,2,Bulgaria
09/03/2020,4,0,Bulgaria
08/02/2021,517,13,Burkina Faso
01/02/2021,665,4,Burkina Faso
25/01/2021,915,15,Burkina Faso
18/01/2021,913,13,Burkina Faso
11/01/2021,1224,3,Burkina Faso
04/01/2021,707,8,Burkina Faso
28/12/2020,1184,2,Burkina Faso
21/12/2020,1130,5,Burkina Faso
14/12/2020,818,3,Burkina Faso
07/12/2020,356,0,Burkina Faso
30/11/2020,121,0,Burkina Faso
23/11/2020,94,0,Burkina Faso
16/11/2020,72,1,Burkina Faso
09/11/2020,69,0,Burkina Faso
02/11/2020,49,2,Burkina Faso
26/10/2020,70,0,Burkina Faso
19/10/2020,101,2,Burkina Faso
12/10/2020,113,4,Burkina Faso
05/10/2020,159,3,Burkina Faso
28/09/2020,162,0,Burkina Faso
21/09/2020,139,0,Burkina Faso
14/09/2020,255,1,Burkina Faso
07/09/2020,84,0,Burkina Faso
31/08/2020,40,0,Burkina Faso
24/08/2020,61,0,Burkina Faso
17/08/2020,63,1,Burkina Faso
