Entity,Code,Date,short_term_positivity_rate
Israel,ISR,2020-05-13,0.005
Israel,ISR,2020-05-14,0.004
Israel,ISR,2020-05-15,0.004
Israel,ISR,2020-05-16,0.004
Israel,ISR,2020-05-17,0.003
Israel,ISR,2020-05-18,0.003
Israel,ISR,2020-05-19,0.003
Israel,ISR,2020-05-20,0.003
Israel,ISR,2020-05-21,0.003
Israel,ISR,2020-05-22,0.003
Israel,ISR,2020-05-23,0.003
Israel,ISR,2020-05-24,0.003
Israel,ISR,2020-05-25,0.003
Israel,ISR,2020-05-26,0.004
Israel,ISR,2020-05-27,0.005
Israel,ISR,2020-05-28,0.007
Israel,ISR,2020-05-29,0.01
Israel,ISR,2020-05-30,0.011
Israel,ISR,2020-05-31,0.013
Israel,ISR,2020-06-01,0.014
Israel,ISR,2020-06-02,0.014
Israel,ISR,2020-06-03,0.013
Israel,ISR,2020-06-04,0.012
Israel,ISR,2020-06-05,0.01
Israel,ISR,2020-06-06,0.009
Israel,ISR,2020-06-07,0.009
Israel,ISR,2020-06-08,0.009
Israel,ISR,2020-06-09,0.009
Israel,ISR,2020-06-10,0.01
Israel,ISR,2020-06-11,0.011
Israel,ISR,2020-06-12,0.011
Israel,ISR,2020-06-13,0.013
Israel,ISR,2020-06-14,0.013
Israel,ISR,2020-06-15,0.014
Israel,ISR,2020-06-16,0.015
Israel,ISR,2020-06-17,0.016
Israel,ISR,2020-06-18,0.017
Israel,ISR,2020-06-19,0.018
Israel,ISR,2020-06-20,0.018
Israel,ISR,2020-06-21,0.019
Israel,ISR,2020-06-22,0.02
Israel,ISR,2020-06-23,0.021
Israel,ISR,2020-06-24,0.023
Israel,ISR,2020-06-25,0.025
Israel,ISR,2020-06-26,0.025
Israel,ISR,2020-06-27,0.026
Israel,ISR,2020-06-28,0.028
Israel,ISR,2020-06-29,0.03
Israel,ISR,2020-06-30,0.033
Israel,ISR,2020-07-01,0.036
Israel,ISR,2020-07-02,0.039
Israel,ISR,2020-07-03,0.041
Israel,ISR,2020-07-04,0.042
Israel,ISR,2020-07-05,0.042
Israel,ISR,2020-07-06,0.044
Israel,ISR,2020-07-07,0.045
Israel,ISR,2020-07-08,0.045
Israel,ISR,2020-07-09,0.046
Israel,ISR,2020-07-10,0.047
Israel,ISR,2020-07-11,0.049
Israel,ISR,2020-07-12,0.051
Israel,ISR,2020-07-13,0.053
Israel,ISR,2020-07-14,0.053
Israel,ISR,2020-07-15,0.056
Israel,ISR,2020-07-16,0.057
Israel,ISR,2020-07-17,0.058
Israel,ISR,2020-07-18,0.06
Israel,ISR,2020-07-19,0.059
Israel,ISR,2020-07-20,0.061
Israel,ISR,2020-07-21,0.063
Israel,ISR,2020-07-22,0.065
Israel,ISR,2020-07-23,0.065
Israel,ISR,2020-07-24,0.066
Israel,ISR,2020-07-25,0.066
Israel,ISR,2020-07-26,0.07
Israel,ISR,2020-07-27,0.07
Israel,ISR,2020-07-28,0.072
Israel,ISR,2020-07-29,0.073
Israel,ISR,2020-07-30,0.077
Israel,ISR,2020-07-31,0.074
Israel,ISR,2020-08-01,0.075
Israel,ISR,2020-08-02,0.074
Israel,ISR,2020-08-03,0.075
Israel,ISR,2020-08-04,0.072
Israel,ISR,2020-08-05,0.07
Israel,ISR,2020-08-06,0.066
Israel,ISR,2020-08-07,0.068
Israel,ISR,2020-08-08,0.068
Israel,ISR,2020-08-09,0.069
Israel,ISR,2020-08-10,0.068
Israel,ISR,2020-08-11,0.068
Israel,ISR,2020-08-12,0.067
Israel,ISR,2020-08-13,0.067
Israel,ISR,2020-08-14,0.066
Israel,ISR,2020-08-15,0.066
Israel,ISR,2020-08-16,0.067
Israel,ISR,2020-08-17,0.066
Israel,ISR,2020-08-18,0.064
Israel,ISR,2020-08-19,0.064
Israel,ISR,2020-08-20,0.063
Israel,ISR,2020-08-21,0.061
Israel,ISR,2020-08-22,0.06
Israel,ISR,2020-08-23,0.059
Israel,ISR,2020-08-24,0.059
Israel,ISR,2020-08-25,0.059
Israel,ISR,2020-08-26,0.059
Israel,ISR,2020-08-27,0.059
Israel,ISR,2020-08-28,0.062
Israel,ISR,2020-08-29,0.064
Israel,ISR,2020-08-30,0.064
Israel,ISR,2020-08-31,0.065
Israel,ISR,2020-09-01,0.069
Israel,ISR,2020-09-02,0.075
Israel,ISR,2020-09-03,0.079
Israel,ISR,2020-09-04,0.08
Israel,ISR,2020-09-05,0.081
Israel,ISR,2020-09-06,0.083
Israel,ISR,2020-09-07,0.085
Israel,ISR,2020-09-08,0.084
Israel,ISR,2020-09-09,0.084
Israel,ISR,2020-09-10,0.086
Israel,ISR,2020-09-11,0.087
Israel,ISR,2020-09-12,0.087
Israel,ISR,2020-09-13,0.085
Israel,ISR,2020-09-14,0.088
Israel,ISR,2020-09-15,0.092
Israel,ISR,2020-09-16,0.091
Israel,ISR,2020-09-17,0.092
Israel,ISR,2020-09-18,0.093
Israel,ISR,2020-09-19,0.093
Israel,ISR,2020-09-20,0.094
Israel,ISR,2020-09-21,0.095
Israel,ISR,2020-09-22,0.098
Israel,ISR,2020-09-23,0.104
Israel,ISR,2020-09-24,0.11
Israel,ISR,2020-09-25,0.116
Israel,ISR,2020-09-26,0.12
Israel,ISR,2020-09-27,0.122
Israel,ISR,2020-09-28,0.124
Israel,ISR,2020-09-29,0.129
Israel,ISR,2020-09-30,0.13
Israel,ISR,2020-10-01,0.13
Israel,ISR,2020-10-02,0.126
Israel,ISR,2020-10-03,0.124
Israel,ISR,2020-10-04,0.121
Israel,ISR,2020-10-05,0.119
Israel,ISR,2020-10-06,0.114
Israel,ISR,2020-10-07,0.106
Israel,ISR,2020-10-08,0.099
Israel,ISR,2020-10-09,0.093
Israel,ISR,2020-10-10,0.091
Israel,ISR,2020-10-11,0.088
Israel,ISR,2020-10-12,0.08
Israel,ISR,2020-10-13,0.071
Israel,ISR,2020-10-14,0.066
Israel,ISR,2020-10-15,0.06
Israel,ISR,2020-10-16,0.055
Israel,ISR,2020-10-17,0.052
Israel,ISR,2020-10-18,0.049
Israel,ISR,2020-10-19,0.043
Israel,ISR,2020-10-20,0.039
Israel,ISR,2020-10-21,0.034
Israel,ISR,2020-10-22,0.032
Israel,ISR,2020-10-23,0.03
Israel,ISR,2020-10-24,0.03
Israel,ISR,2020-10-25,0.03
Israel,ISR,2020-10-26,0.027
Israel,ISR,2020-10-27,0.026
Israel,ISR,2020-10-28,0.025
Israel,ISR,2020-10-29,0.023
Israel,ISR,2020-10-30,0.022
Israel,ISR,2020-10-31,0.021
Israel,ISR,2020-11-01,0.022
Israel,ISR,2020-11-02,0.022
Israel,ISR,2020-11-03,0.021
Israel,ISR,2020-11-04,0.021
Israel,ISR,2020-11-05,0.021
Israel,ISR,2020-11-06,0.021
Israel,ISR,2020-11-07,0.021
Israel,ISR,2020-11-08,0.021
Israel,ISR,2020-11-09,0.02
Israel,ISR,2020-11-10,0.019
Israel,ISR,2020-11-11,0.019
Israel,ISR,2020-11-12,0.02
Israel,ISR,2020-11-13,0.02
Israel,ISR,2020-11-14,0.02
Israel,ISR,2020-11-15,0.02
Israel,ISR,2020-11-16,0.02
Israel,ISR,2020-11-17,0.019
Israel,ISR,2020-11-18,0.019
Israel,ISR,2020-11-19,0.018
Israel,ISR,2020-11-20,0.017
Israel,ISR,2020-11-21,0.017
Israel,ISR,2020-11-22,0.017
Israel,ISR,2020-11-23,0.017
Israel,ISR,2020-11-24,0.017
Israel,ISR,2020-11-25,0.017
Israel,ISR,2020-11-26,0.018
Israel,ISR,2020-11-27,0.019
Israel,ISR,2020-11-28,0.019
Israel,ISR,2020-11-29,0.02
Israel,ISR,2020-11-30,0.02
Israel,ISR,2020-12-01,0.021
Israel,ISR,2020-12-02,0.022
Israel,ISR,2020-12-03,0.022
Israel,ISR,2020-12-04,0.02
Israel,ISR,2020-12-05,0.023
Israel,ISR,2020-12-06,0.023
Israel,ISR,2020-12-07,0.024
Israel,ISR,2020-12-08,0.024
Israel,ISR,2020-12-09,0.025
Israel,ISR,2020-12-10,0.026
Israel,ISR,2020-12-11,0.026
Israel,ISR,2020-12-12,0.026
Israel,ISR,2020-12-13,0.026
Israel,ISR,2020-12-14,0.027
Israel,ISR,2020-12-15,0.025
Israel,ISR,2020-12-16,0.03
Israel,ISR,2020-12-17,0.031
Israel,ISR,2020-12-18,0.034
Israel,ISR,2020-12-19,0.033
Israel,ISR,2020-12-20,0.033
Israel,ISR,2020-12-21,0.034
Israel,ISR,2020-12-22,0.038
Israel,ISR,2020-12-23,0.034
Israel,ISR,2020-12-24,0.036
Israel,ISR,2020-12-25,0.039
Israel,ISR,2020-12-26,0.042
Israel,ISR,2020-12-27,0.043
Israel,ISR,2020-12-28,0.047
Israel,ISR,2020-12-29,0.048
Israel,ISR,2020-12-30,0.05
Israel,ISR,2020-12-31,0.053
Israel,ISR,2021-01-01,0.053
Israel,ISR,2021-01-02,0.055
Israel,ISR,2021-01-03,0.06
Israel,ISR,2021-01-04,0.06
Israel,ISR,2021-01-05,0.063
Israel,ISR,2021-01-06,0.066
Israel,ISR,2021-01-07,0.066
Israel,ISR,2021-01-08,0.066
Israel,ISR,2021-01-09,0.068
Israel,ISR,2021-01-10,0.065
Israel,ISR,2021-01-11,0.068
Israel,ISR,2021-01-12,0.069
Israel,ISR,2021-01-13,0.072
Israel,ISR,2021-01-14,0.075
Israel,ISR,2021-01-15,0.075
Israel,ISR,2021-01-16,0.076
Israel,ISR,2021-01-17,0.082
Israel,ISR,2021-01-18,0.081
Israel,ISR,2021-01-19,0.081
Israel,ISR,2021-01-20,0.085
Israel,ISR,2021-01-21,0.087
Israel,ISR,2021-01-22,0.091
Israel,ISR,2021-01-23,0.091
Israel,ISR,2021-01-24,0.084
Israel,ISR,2021-01-25,0.08
Israel,ISR,2021-01-26,0.084
Israel,ISR,2021-01-27,0.089
Israel,ISR,2021-01-28,0.09
Israel,ISR,2021-01-29,0.09
Israel,ISR,2021-01-30,0.09
Israel,ISR,2021-01-31,0.093
Israel,ISR,2021-02-01,0.103
Israel,ISR,2021-02-02,0.1
Israel,ISR,2021-02-03,0.094
Israel,ISR,2021-02-04,0.092
Israel,ISR,2021-02-05,0.09
Israel,ISR,2021-02-06,0.09
Israel,ISR,2021-02-07,0.094
Israel,ISR,2021-02-08,0.085
Israel,ISR,2021-02-09,0.086
Israel,ISR,2021-02-10,0.081
Israel,ISR,2021-02-11,0.079
Israel,ISR,2021-02-12,0.079
Israel,ISR,2021-02-13,0.077
Israel,ISR,2021-02-14,0.069
Israel,ISR,2021-02-15,0.076
Israel,ISR,2021-02-16,0.07
Israel,ISR,2021-02-17,0.068
Israel,ISR,2021-02-18,0.067
Israel,ISR,2021-02-19,0.065
Israel,ISR,2021-02-20,0.058
Israel,ISR,2021-02-21,0.065
Israel,ISR,2021-02-22,0.063
Israel,ISR,2021-02-23,0.063
Israel,ISR,2021-02-24,0.062
Israel,ISR,2021-02-25,0.061
Israel,ISR,2021-02-26,0.061
Israel,ISR,2021-02-27,0.067
Israel,ISR,2021-02-28,0.058
Italy,ITA,2020-03-02,0.095
Italy,ITA,2020-03-03,0.126
Italy,ITA,2020-03-04,0.13
Italy,ITA,2020-03-05,0.157
Italy,ITA,2020-03-06,0.181
Italy,ITA,2020-03-07,0.203
Italy,ITA,2020-03-08,0.197
Italy,ITA,2020-03-09,0.234
Italy,ITA,2020-03-10,0.219
Italy,ITA,2020-03-11,0.216
Italy,ITA,2020-03-12,0.21
Italy,ITA,2020-03-13,0.213
Italy,ITA,2020-03-14,0.228
Italy,ITA,2020-03-15,0.232
Italy,ITA,2020-03-16,0.224
Italy,ITA,2020-03-17,0.243
Italy,ITA,2020-03-18,0.252
Italy,ITA,2020-03-19,0.268
Italy,ITA,2020-03-20,0.268
Italy,ITA,2020-03-21,0.261
Italy,ITA,2020-03-22,0.258
Italy,ITA,2020-03-23,0.261
Italy,ITA,2020-03-24,0.254
Italy,ITA,2020-03-25,0.243
Italy,ITA,2020-03-26,0.222
Italy,ITA,2020-03-27,0.211
Italy,ITA,2020-03-28,0.198
Italy,ITA,2020-03-29,0.197
Italy,ITA,2020-03-30,0.187
Italy,ITA,2020-03-31,0.174
Italy,ITA,2020-04-01,0.167
Italy,ITA,2020-04-02,0.157
Italy,ITA,2020-04-03,0.148
Italy,ITA,2020-04-04,0.141
Italy,ITA,2020-04-05,0.132
Italy,ITA,2020-04-06,0.126
Italy,ITA,2020-04-07,0.12
Italy,ITA,2020-04-08,0.109
Italy,ITA,2020-04-09,0.104
Italy,ITA,2020-04-10,0.097
Italy,ITA,2020-04-11,0.09
Italy,ITA,2020-04-12,0.086
Italy,ITA,2020-04-13,0.083
Italy,ITA,2020-04-14,0.085
Italy,ITA,2020-04-15,0.083
Italy,ITA,2020-04-16,0.078
Italy,ITA,2020-04-17,0.074
Italy,ITA,2020-04-18,0.069
Italy,ITA,2020-04-19,0.065
Italy,ITA,2020-04-20,0.062
Italy,ITA,2020-04-21,0.057
Italy,ITA,2020-04-22,0.056
Italy,ITA,2020-04-23,0.052
Italy,ITA,2020-04-24,0.052
Italy,ITA,2020-04-25,0.048
Italy,ITA,2020-04-26,0.047
Italy,ITA,2020-04-27,0.046
Italy,ITA,2020-04-28,0.044
Italy,ITA,2020-04-29,0.041
Italy,ITA,2020-04-30,0.039
Italy,ITA,2020-05-01,0.035
Italy,ITA,2020-05-02,0.035
Italy,ITA,2020-05-03,0.033
Italy,ITA,2020-05-04,0.031
Italy,ITA,2020-05-05,0.029
Italy,ITA,2020-05-06,0.027
Italy,ITA,2020-05-07,0.026
Italy,ITA,2020-05-08,0.025
Italy,ITA,2020-05-09,0.022
Italy,ITA,2020-05-10,0.02
Italy,ITA,2020-05-11,0.019
Italy,ITA,2020-05-12,0.019
Italy,ITA,2020-05-13,0.018
Italy,ITA,2020-05-14,0.017
Italy,ITA,2020-05-15,0.016
Italy,ITA,2020-05-16,0.015
Italy,ITA,2020-05-17,0.014
Italy,ITA,2020-05-18,0.014
Italy,ITA,2020-05-19,0.013
Italy,ITA,2020-05-20,0.012
Italy,ITA,2020-05-21,0.011
Italy,ITA,2020-05-22,0.011
Italy,ITA,2020-05-23,0.01
Italy,ITA,2020-05-24,0.01
Italy,ITA,2020-05-25,0.01
Italy,ITA,2020-05-26,0.009
Italy,ITA,2020-05-27,0.009
Italy,ITA,2020-05-28,0.008
Italy,ITA,2020-05-29,0.008
Italy,ITA,2020-05-30,0.008
Italy,ITA,2020-05-31,0.007
Italy,ITA,2020-06-01,0.007
Italy,ITA,2020-06-02,0.007
Italy,ITA,2020-06-03,0.007
Italy,ITA,2020-06-04,0.006
Italy,ITA,2020-06-05,0.006
Italy,ITA,2020-06-06,0.006
Italy,ITA,2020-06-07,0.006
Italy,ITA,2020-06-08,0.006
Italy,ITA,2020-06-09,0.006
Italy,ITA,2020-06-10,0.005
Italy,ITA,2020-06-11,0.005
Italy,ITA,2020-06-12,0.004
Italy,ITA,2020-06-13,0.005
Italy,ITA,2020-06-14,0.005
Italy,ITA,2020-06-15,0.005
Italy,ITA,2020-06-16,0.005
Italy,ITA,2020-06-17,0.005
Italy,ITA,2020-06-18,0.005
Italy,ITA,2020-06-19,0.005
Italy,ITA,2020-06-20,0.004
Italy,ITA,2020-06-21,0.004
Italy,ITA,2020-06-22,0.004
Italy,ITA,2020-06-23,0.004
Italy,ITA,2020-06-24,0.005
Italy,ITA,2020-06-25,0.005
Italy,ITA,2020-06-26,0.006
Italy,ITA,2020-06-27,0.006
Italy,ITA,2020-06-28,0.005
Italy,ITA,2020-06-29,0.005
Italy,ITA,2020-06-30,0.005
Italy,ITA,2020-07-01,0.004
Italy,ITA,2020-07-02,0.004
Italy,ITA,2020-07-03,0.004
Italy,ITA,2020-07-04,0.004
Italy,ITA,2020-07-05,0.004
Italy,ITA,2020-07-06,0.004
Italy,ITA,2020-07-07,0.004
Italy,ITA,2020-07-08,0.005
Italy,ITA,2020-07-09,0.005
Italy,ITA,2020-07-10,0.005
Italy,ITA,2020-07-11,0.005
Italy,ITA,2020-07-12,0.005
Italy,ITA,2020-07-13,0.005
Italy,ITA,2020-07-14,0.005
Italy,ITA,2020-07-15,0.005
Italy,ITA,2020-07-16,0.005
Italy,ITA,2020-07-17,0.004
Italy,ITA,2020-07-18,0.005
Italy,ITA,2020-07-19,0.005
Italy,ITA,2020-07-20,0.005
Italy,ITA,2020-07-21,0.005
Italy,ITA,2020-07-22,0.005
Italy,ITA,2020-07-23,0.005
Italy,ITA,2020-07-24,0.005
Italy,ITA,2020-07-25,0.005
Italy,ITA,2020-07-26,0.005
Italy,ITA,2020-07-27,0.005
Italy,ITA,2020-07-28,0.005
Italy,ITA,2020-07-29,0.005
Italy,ITA,2020-07-30,0.005
Italy,ITA,2020-07-31,0.006
Italy,ITA,2020-08-01,0.006
Italy,ITA,2020-08-02,0.005
Italy,ITA,2020-08-03,0.005
Italy,ITA,2020-08-04,0.006
Italy,ITA,2020-08-05,0.006
Italy,ITA,2020-08-06,0.006
Italy,ITA,2020-08-07,0.006
Italy,ITA,2020-08-08,0.007
Italy,ITA,2020-08-09,0.007
Italy,ITA,2020-08-10,0.008
Italy,ITA,2020-08-11,0.008
Italy,ITA,2020-08-12,0.009
Italy,ITA,2020-08-13,0.009
Italy,ITA,2020-08-14,0.01
Italy,ITA,2020-08-15,0.011
Italy,ITA,2020-08-16,0.011
Italy,ITA,2020-08-17,0.011
Italy,ITA,2020-08-18,0.01
Italy,ITA,2020-08-19,0.01
Italy,ITA,2020-08-20,0.01
Italy,ITA,2020-08-21,0.011
Italy,ITA,2020-08-22,0.011
Italy,ITA,2020-08-23,0.012
Italy,ITA,2020-08-24,0.013
Italy,ITA,2020-08-25,0.014
Italy,ITA,2020-08-26,0.014
Italy,ITA,2020-08-27,0.015
Italy,ITA,2020-08-28,0.015
Italy,ITA,2020-08-29,0.015
Italy,ITA,2020-08-30,0.015
Italy,ITA,2020-08-31,0.015
Italy,ITA,2020-09-01,0.015
Italy,ITA,2020-09-02,0.015
Italy,ITA,2020-09-03,0.015
Italy,ITA,2020-09-04,0.015
Italy,ITA,2020-09-05,0.015
Italy,ITA,2020-09-06,0.015
Italy,ITA,2020-09-07,0.015
Italy,ITA,2020-09-08,0.016
Italy,ITA,2020-09-09,0.016
Italy,ITA,2020-09-10,0.016
Italy,ITA,2020-09-11,0.016
Italy,ITA,2020-09-12,0.017
Italy,ITA,2020-09-13,0.017
Italy,ITA,2020-09-14,0.017
Italy,ITA,2020-09-15,0.017
Italy,ITA,2020-09-16,0.017
Italy,ITA,2020-09-17,0.017
Italy,ITA,2020-09-18,0.017
Italy,ITA,2020-09-19,0.017
Italy,ITA,2020-09-20,0.017
Italy,ITA,2020-09-21,0.017
Italy,ITA,2020-09-22,0.017
Italy,ITA,2020-09-23,0.017
Italy,ITA,2020-09-24,0.018
Italy,ITA,2020-09-25,0.017
Italy,ITA,2020-09-26,0.018
Italy,ITA,2020-09-27,0.018
Italy,ITA,2020-09-28,0.018
Italy,ITA,2020-09-29,0.019
Italy,ITA,2020-09-30,0.019
Italy,ITA,2020-10-01,0.02
Italy,ITA,2020-10-02,0.02
Italy,ITA,2020-10-03,0.021
Italy,ITA,2020-10-04,0.022
Italy,ITA,2020-10-05,0.023
Italy,ITA,2020-10-06,0.024
Italy,ITA,2020-10-07,0.026
Italy,ITA,2020-10-08,0.028
Italy,ITA,2020-10-09,0.032
Italy,ITA,2020-10-10,0.035
Italy,ITA,2020-10-11,0.038
Italy,ITA,2020-10-12,0.04
Italy,ITA,2020-10-13,0.043
Italy,ITA,2020-10-14,0.046
Italy,ITA,2020-10-15,0.049
Italy,ITA,2020-10-16,0.053
Italy,ITA,2020-10-17,0.057
Italy,ITA,2020-10-18,0.061
Italy,ITA,2020-10-19,0.065
Italy,ITA,2020-10-20,0.068
Italy,ITA,2020-10-21,0.073
Italy,ITA,2020-10-22,0.08
Italy,ITA,2020-10-23,0.086
Italy,ITA,2020-10-24,0.093
Italy,ITA,2020-10-25,0.1
Italy,ITA,2020-10-26,0.105
Italy,ITA,2020-10-27,0.111
Italy,ITA,2020-10-28,0.118
Italy,ITA,2020-10-29,0.124
Italy,ITA,2020-10-30,0.13
Italy,ITA,2020-10-31,0.135
Italy,ITA,2020-11-01,0.14
Italy,ITA,2020-11-02,0.142
Italy,ITA,2020-11-03,0.146
Italy,ITA,2020-11-04,0.149
Italy,ITA,2020-11-05,0.153
Italy,ITA,2020-11-06,0.155
Italy,ITA,2020-11-07,0.159
Italy,ITA,2020-11-08,0.16
Italy,ITA,2020-11-09,0.161
Italy,ITA,2020-11-10,0.162
Italy,ITA,2020-11-11,0.162
Italy,ITA,2020-11-12,0.163
Italy,ITA,2020-11-13,0.163
Italy,ITA,2020-11-14,0.161
Italy,ITA,2020-11-15,0.162
Italy,ITA,2020-11-16,0.163
Italy,ITA,2020-11-17,0.162
Italy,ITA,2020-11-18,0.162
Italy,ITA,2020-11-19,0.159
Italy,ITA,2020-11-20,0.158
Italy,ITA,2020-11-21,0.156
Italy,ITA,2020-11-22,0.153
Italy,ITA,2020-11-23,0.15
Italy,ITA,2020-11-24,0.146
Italy,ITA,2020-11-25,0.141
Italy,ITA,2020-11-26,0.137
Italy,ITA,2020-11-27,0.133
Italy,ITA,2020-11-28,0.128
Italy,ITA,2020-11-29,0.124
Italy,ITA,2020-11-30,0.121
Italy,ITA,2020-12-01,0.118
Italy,ITA,2020-12-02,0.117
Italy,ITA,2020-12-03,0.113
Italy,ITA,2020-12-04,0.111
Italy,ITA,2020-12-05,0.11
Italy,ITA,2020-12-06,0.11
Italy,ITA,2020-12-07,0.109
Italy,ITA,2020-12-08,0.108
Italy,ITA,2020-12-09,0.11
Italy,ITA,2020-12-10,0.109
Italy,ITA,2020-12-11,0.106
Italy,ITA,2020-12-12,0.105
Italy,ITA,2020-12-13,0.105
Italy,ITA,2020-12-14,0.105
Italy,ITA,2020-12-15,0.103
Italy,ITA,2020-12-16,0.1
Italy,ITA,2020-12-17,0.124
Italy,ITA,2020-12-18,0.122
Italy,ITA,2020-12-19,0.121
Italy,ITA,2020-12-20,0.12
Italy,ITA,2020-12-21,0.121
Italy,ITA,2020-12-22,0.12
Italy,ITA,2020-12-23,0.118
Italy,ITA,2020-12-24,0.092
Italy,ITA,2020-12-25,0.098
Italy,ITA,2020-12-26,0.101
Italy,ITA,2020-12-27,0.103
Italy,ITA,2020-12-28,0.103
Italy,ITA,2020-12-29,0.104
Italy,ITA,2020-12-30,0.108
Italy,ITA,2020-12-31,0.116
Italy,ITA,2021-01-01,0.119
Italy,ITA,2021-01-02,0.122
Italy,ITA,2021-01-03,0.122
Italy,ITA,2021-01-04,0.124
Italy,ITA,2021-01-05,0.127
Italy,ITA,2021-01-06,0.131
Italy,ITA,2021-01-07,0.135
Italy,ITA,2021-01-08,0.132
Italy,ITA,2021-01-09,0.126
Italy,ITA,2021-01-10,0.125
Italy,ITA,2021-01-11,0.125
Italy,ITA,2021-01-12,0.123
Italy,ITA,2021-01-13,0.119
Italy,ITA,2021-01-14,0.113
Italy,ITA,2021-01-15,0.099
Italy,ITA,2021-01-16,0.089
Italy,ITA,2021-01-17,0.08
Italy,ITA,2021-01-18,0.073
Italy,ITA,2021-01-19,0.065
Italy,ITA,2021-01-20,0.059
Italy,ITA,2021-01-21,0.054
Italy,ITA,2021-01-22,0.053
Italy,ITA,2021-01-23,0.05
Italy,ITA,2021-01-24,0.05
Italy,ITA,2021-01-25,0.05
Italy,ITA,2021-01-26,0.05
Italy,ITA,2021-01-27,0.051
Italy,ITA,2021-01-28,0.051
Italy,ITA,2021-01-29,0.051
Italy,ITA,2021-01-30,0.05
Italy,ITA,2021-01-31,0.05
Italy,ITA,2021-02-01,0.049
Italy,ITA,2021-02-02,0.049
Italy,ITA,2021-02-03,0.048
Italy,ITA,2021-02-04,0.048
Italy,ITA,2021-02-05,0.048
Italy,ITA,2021-02-06,0.049
Italy,ITA,2021-02-07,0.049
Italy,ITA,2021-02-08,0.049
Italy,ITA,2021-02-09,0.049
Italy,ITA,2021-02-10,0.048
Italy,ITA,2021-02-11,0.048
Italy,ITA,2021-02-12,0.048
Italy,ITA,2021-02-13,0.047
Italy,ITA,2021-02-14,0.047
Italy,ITA,2021-02-15,0.046
Italy,ITA,2021-02-16,0.046
Italy,ITA,2021-02-17,0.046
Italy,ITA,2021-02-18,0.045
Italy,ITA,2021-02-19,0.046
Italy,ITA,2021-02-20,0.046
Italy,ITA,2021-02-21,0.046
Italy,ITA,2021-02-22,0.048
Italy,ITA,2021-02-23,0.048
Italy,ITA,2021-02-24,0.05
Italy,ITA,2021-02-25,0.051
Italy,ITA,2021-02-26,0.053
Italy,ITA,2021-02-27,0.054
Italy,ITA,2021-02-28,0.056
"Italy, people tested",,2020-04-26,0.068
"Italy, people tested",,2020-04-27,0.062
"Italy, people tested",,2020-04-28,0.058
"Italy, people tested",,2020-04-29,0.055
"Italy, people tested",,2020-04-30,0.051
"Italy, people tested",,2020-05-01,0.058
"Italy, people tested",,2020-05-02,0.057
"Italy, people tested",,2020-05-03,0.053
"Italy, people tested",,2020-05-04,0.052
"Italy, people tested",,2020-05-05,0.049
"Italy, people tested",,2020-05-06,0.046
"Italy, people tested",,2020-05-07,0.05
"Italy, people tested",,2020-05-08,0.046
"Italy, people tested",,2020-05-09,0.042
"Italy, people tested",,2020-05-10,0.038
"Italy, people tested",,2020-05-11,0.035
"Italy, people tested",,2020-05-12,0.036
"Italy, people tested",,2020-05-13,0.033
"Italy, people tested",,2020-05-14,0.028
"Italy, people tested",,2020-05-15,0.027
"Italy, people tested",,2020-05-16,0.025
"Italy, people tested",,2020-05-17,0.025
"Italy, people tested",,2020-05-18,0.024
"Italy, people tested",,2020-05-19,0.021
"Italy, people tested",,2020-05-20,0.02
"Italy, people tested",,2020-05-21,0.019
"Italy, people tested",,2020-05-22,0.018
"Italy, people tested",,2020-05-23,0.017
"Italy, people tested",,2020-05-24,0.017
"Italy, people tested",,2020-05-25,0.016
"Italy, people tested",,2020-05-26,0.015
"Italy, people tested",,2020-05-27,0.015
"Italy, people tested",,2020-05-28,0.015
"Italy, people tested",,2020-05-29,0.015
"Italy, people tested",,2020-05-30,0.014
"Italy, people tested",,2020-05-31,0.013
"Italy, people tested",,2020-06-01,0.013
"Italy, people tested",,2020-06-02,0.013
"Italy, people tested",,2020-06-03,0.013
"Italy, people tested",,2020-06-04,0.012
"Italy, people tested",,2020-06-05,0.012
"Italy, people tested",,2020-06-06,0.011
"Italy, people tested",,2020-06-07,0.01
"Italy, people tested",,2020-06-08,0.011
"Italy, people tested",,2020-06-09,0.01
"Italy, people tested",,2020-06-10,0.009
"Italy, people tested",,2020-06-11,0.01
"Italy, people tested",,2020-06-12,0.008
"Italy, people tested",,2020-06-13,0.008
"Italy, people tested",,2020-06-14,0.009
"Italy, people tested",,2020-06-15,0.009
"Italy, people tested",,2020-06-16,0.009
"Italy, people tested",,2020-06-17,0.01
"Italy, people tested",,2020-06-18,0.01
"Italy, people tested",,2020-06-19,0.008
"Italy, people tested",,2020-06-20,0.008
"Italy, people tested",,2020-06-21,0.008
"Italy, people tested",,2020-06-22,0.007
"Italy, people tested",,2020-06-23,0.007
"Italy, people tested",,2020-06-24,0.009
"Italy, people tested",,2020-06-25,0.008
"Italy, people tested",,2020-06-26,0.011
"Italy, people tested",,2020-06-27,0.01
"Italy, people tested",,2020-06-28,0.01
"Italy, people tested",,2020-06-29,0.01
"Italy, people tested",,2020-06-30,0.01
"Italy, people tested",,2020-07-01,0.007
"Italy, people tested",,2020-07-02,0.007
"Italy, people tested",,2020-07-03,0.007
"Italy, people tested",,2020-07-04,0.007
"Italy, people tested",,2020-07-05,0.007
"Italy, people tested",,2020-07-06,0.008
