,Id,title,island,locality,price,beds,size,link,date,advert_type
3537,3537,"Flat / Apartment in calle trasimeno, Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,135000,3,85,https://www.idealista.com/en/inmueble/91152387/,2020-12-29 10:29:43.871615+00:00,sale
3538,3538,"Flat / Apartment in calle Reis Catòlics, Son Canals - Can Capes, Palma de Mallorca",Mallorca,Palma de Mallorca,187000,3,130,https://www.idealista.com/en/inmueble/90153854/,2020-12-29 10:29:43.874431+00:00,sale
3539,3539,"Flat / Apartment in Palma, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,2,74,https://www.idealista.com/en/inmueble/90130163/,2020-12-29 10:29:43.877137+00:00,sale
3540,3540,"Flat / Apartment in calle galdent, Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,139900,3,86,https://www.idealista.com/en/inmueble/89806057/,2020-12-29 10:29:43.879969+00:00,sale
3541,3541,"Flat / Apartment in calle d'Escorca, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,195000,3,90,https://www.idealista.com/en/inmueble/88441793/,2020-12-29 10:29:43.882793+00:00,sale
3542,3542,"Flat / Apartment in calle del Pare Ventura, Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,179900,3,85,https://www.idealista.com/en/inmueble/87535732/,2020-12-29 10:29:43.885583+00:00,sale
3543,3543,Flat / Apartment in Muro,Mallorca,Muro,135000,2,60,https://www.idealista.com/en/inmueble/91164004/,2020-12-29 10:29:43.888267+00:00,sale
3544,3544,"Flat / Apartment in SON NADAL, La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,188000,4,126,https://www.idealista.com/en/inmueble/90680410/,2020-12-29 10:29:43.891071+00:00,sale
3545,3545,"Flat / Apartment in TORRENTE, S'Arenal, Llucmajor",Mallorca,Llucmajor,190000,4,120,https://www.idealista.com/en/inmueble/89402179/,2020-12-29 10:29:43.893684+00:00,sale
3546,3546,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,161000,3,80,https://www.idealista.com/en/inmueble/91095616/,2020-12-29 10:29:43.896297+00:00,sale
3547,3547,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,159999,3,73,https://www.idealista.com/en/inmueble/90904546/,2020-12-29 10:29:43.899058+00:00,sale
3548,3548,"Flat / Apartment in andratx, 36, Andratx Pueblo, Andratx",Mallorca,Andratx,199000,3,134,https://www.idealista.com/en/inmueble/90617875/,2020-12-29 10:29:43.901846+00:00,sale
3549,3549,"Flat / Apartment in osca, 30, Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,170000,2,71,https://www.idealista.com/en/inmueble/89045360/,2020-12-29 10:29:43.904587+00:00,sale
3550,3550,"Flat / Apartment in Son Dameto, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,2,100,https://www.idealista.com/en/inmueble/86062961/,2020-12-29 10:29:43.907542+00:00,sale
3551,3551,"Penthouse in Francesc Vidal i Sureda, La Bonanova - Porto Pi, Palma de Mallorca",Mallorca,Palma de Mallorca,190000,2,94,https://www.idealista.com/en/inmueble/91236146/,2020-12-29 10:29:43.910326+00:00,sale
3552,3552,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,68,https://www.idealista.com/en/inmueble/87763919/,2020-12-29 10:29:43.913300+00:00,sale
3553,3553,"Flat / Apartment in avenida Parc, 84, Manacor Centro, Manacor",Mallorca,Manacor,180000,3,102,https://www.idealista.com/en/inmueble/85433928/,2020-12-29 10:29:43.916077+00:00,sale
3554,3554,"Flat / Apartment in calle d'Aragó, El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,191000,3,105,https://www.idealista.com/en/inmueble/88473586/,2020-12-29 10:29:43.918963+00:00,sale
3555,3555,"Flat / Apartment in calle Betlem, 9, Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,200000,2,80,https://www.idealista.com/en/inmueble/91429904/,2020-12-29 10:29:43.921910+00:00,sale
3556,3556,"Flat / Apartment in José Martinez, La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,160000,3,82,https://www.idealista.com/en/inmueble/87045749/,2020-12-29 10:29:43.924862+00:00,sale
3557,3557,"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,80,https://www.idealista.com/en/inmueble/91351695/,2020-12-29 10:29:43.927783+00:00,sale
3558,3558,"Flat / Apartment in Centro, Inca",Mallorca,Inca,179000,3,170,https://www.idealista.com/en/inmueble/91034253/,2020-12-29 10:29:43.930617+00:00,sale
3559,3559,"Penthouse in avenida de la Virgen, 124, Campos",Mallorca,Campos,169900,2,80,https://www.idealista.com/en/inmueble/90970446/,2020-12-29 10:29:43.934003+00:00,sale
3560,3560,"Flat / Apartment in Son Canals - Can Capes, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,4,112,https://www.idealista.com/en/inmueble/90853350/,2020-12-29 10:29:43.936689+00:00,sale
3561,3561,Penthouse in Colonia de Sant Jordi,Mallorca,Colonia de Sant Jordi,185000,2,99,https://www.idealista.com/en/inmueble/90793616/,2020-12-29 10:29:43.939502+00:00,sale
3562,3562,"Flat / Apartment in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,2,75,https://www.idealista.com/en/inmueble/90723859/,2020-12-29 10:29:43.942427+00:00,sale
3563,3563,"Flat / Apartment in calle de Vallgornera, NN, Son Gual, Palma de Mallorca",Mallorca,Palma de Mallorca,196000,3,103,https://www.idealista.com/en/inmueble/89801868/,2020-12-29 10:29:43.945092+00:00,sale
3564,3564,"Flat / Apartment in L' est, Campos",Mallorca,Campos,169000,3,85,https://www.idealista.com/en/inmueble/89792306/,2020-12-29 10:29:43.948313+00:00,sale
3565,3565,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,159000,3,115,https://www.idealista.com/en/inmueble/91242687/,2020-12-29 10:29:43.951366+00:00,sale
3566,3566,"Flat / Apartment in calle del Capità Vila, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,157000,2,75,https://www.idealista.com/en/inmueble/91020300/,2020-12-29 10:29:43.955221+00:00,sale
3567,3567,"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,199000,2,106,https://www.idealista.com/en/inmueble/91083902/,2020-12-29 10:29:43.958542+00:00,sale
3568,3568,"Flat / Apartment in avenida Gabriel Alomar, 15, Pont d'Inca, Marratxi",Mallorca,Marratxi,140000,2,71,https://www.idealista.com/en/inmueble/90956851/,2020-12-29 10:29:43.961639+00:00,sale
3569,3569,"Flat / Apartment in Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,189900,4,120,https://www.idealista.com/en/inmueble/90675760/,2020-12-29 10:29:43.964232+00:00,sale
3570,3570,"Flat / Apartment in PUERTO RICO, Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,59800,3,100,https://www.idealista.com/en/inmueble/90323295/,2020-12-29 10:29:43.967007+00:00,sale
3571,3571,"Flat / Apartment in avenida de Carles V, Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,190000,3,90,https://www.idealista.com/en/inmueble/89901026/,2020-12-29 10:29:43.969807+00:00,sale
3572,3572,"Flat / Apartment in calle de Caracas, Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,3,96,https://www.idealista.com/en/inmueble/88526642/,2020-12-29 10:29:43.972504+00:00,sale
3573,3573,"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,199900,3,142,https://www.idealista.com/en/inmueble/87114031/,2020-12-29 10:29:43.975266+00:00,sale
3574,3574,"Flat / Apartment in INFANTA, El Terreno, Palma de Mallorca",Mallorca,Palma de Mallorca,126400,2,85,https://www.idealista.com/en/inmueble/82665206/,2020-12-29 10:29:43.978075+00:00,sale
3575,3575,"Flat / Apartment in Bons Aires, Palma de Mallorca",Mallorca,Palma de Mallorca,192000,3,80,https://www.idealista.com/en/inmueble/91349233/,2020-12-29 10:29:43.980828+00:00,sale
3576,3576,"Flat / Apartment in Son Dameto, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,2,81,https://www.idealista.com/en/inmueble/88591010/,2020-12-29 10:29:43.983705+00:00,sale
3577,3577,"Flat / Apartment in Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,3,89,https://www.idealista.com/en/inmueble/91110684/,2020-12-29 10:29:43.986696+00:00,sale
3578,3578,"Flat / Apartment in calle Pintor Sorolla, 41, Centro, Inca",Mallorca,Inca,165000,3,85,https://www.idealista.com/en/inmueble/90964356/,2020-12-29 10:29:43.989547+00:00,sale
3579,3579,"Flat / Apartment in Centro, Inca",Mallorca,Inca,196000,3,145,https://www.idealista.com/en/inmueble/90405071/,2020-12-29 10:29:43.992234+00:00,sale
3580,3580,"Flat / Apartment in Cristo Rey - Parque Europa, Inca",Mallorca,Inca,167000,3,114,https://www.idealista.com/en/inmueble/88264000/,2020-12-29 10:29:43.994878+00:00,sale
3581,3581,"Flat / Apartment in Son Armadams, Palma de Mallorca",Mallorca,Palma de Mallorca,160000,2,64,https://www.idealista.com/en/inmueble/91325822/,2020-12-29 10:29:43.997701+00:00,sale
3582,3582,"Penthouse in Badia Blava-Badia Gran-Tolleric, Llucmajor",Mallorca,Llucmajor,149000,2,48,https://www.idealista.com/en/inmueble/88070348/,2020-12-29 10:29:44.000367+00:00,sale
3583,3583,Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),140000,3,101,https://www.idealista.com/en/inmueble/88035998/,2020-12-29 10:29:44.003462+00:00,sale
3584,3584,"Flat / Apartment in Jaime II, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,142830,3,100,https://www.idealista.com/en/inmueble/87628908/,2020-12-29 10:29:44.006193+00:00,sale
3585,3585,"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,190000,4,130,https://www.idealista.com/en/inmueble/87589228/,2020-12-29 10:29:44.008875+00:00,sale
3586,3586,"Flat / Apartment in calle Felio Morey Amengual, 29, Capdepera",Mallorca,Capdepera,155000,2,75,https://www.idealista.com/en/inmueble/37710797/,2020-12-29 10:29:44.011665+00:00,sale
3587,3587,"Flat / Apartment in avenida de la Virgen, 134, Campos",Mallorca,Campos,180000,2,110,https://www.idealista.com/en/inmueble/25880864/,2020-12-29 10:29:44.014563+00:00,sale
3588,3588,Flat / Apartment in Campos,Mallorca,Campos,186000,3,113,https://www.idealista.com/en/inmueble/91285602/,2020-12-29 10:29:44.017282+00:00,sale
3589,3589,"Flat / Apartment in des Galió, Cala d'Or",Mallorca,Cala d'Or,169500,3,90,https://www.idealista.com/en/inmueble/91142762/,2020-12-29 10:29:44.020136+00:00,sale
3590,3590,"Flat / Apartment in plaza Fra Joan Alcina, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,95000,2,66,https://www.idealista.com/en/inmueble/91007381/,2020-12-29 10:29:44.022907+00:00,sale
3591,3591,Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),148000,3,94,https://www.idealista.com/en/inmueble/90937988/,2020-12-29 10:29:44.025672+00:00,sale
3592,3592,Flat / Apartment in Arta,Mallorca,Arta,195000,2,76,https://www.idealista.com/en/inmueble/90847512/,2020-12-29 10:29:44.028513+00:00,sale
3593,3593,Duplex in Pobla (Sa),Mallorca,Pobla (Sa),148600,2,92,https://www.idealista.com/en/inmueble/88980926/,2020-12-29 10:29:44.031850+00:00,sale
3594,3594,"Flat / Apartment in avenida dels Reis Catòlics, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,160000,2,75,https://www.idealista.com/en/inmueble/90690089/,2020-12-29 10:29:44.035568+00:00,sale
3595,3595,Flat / Apartment in Santa Margalida,Mallorca,Santa Margalida,132500,2,85,https://www.idealista.com/en/inmueble/90400614/,2020-12-29 10:29:44.038295+00:00,sale
3596,3596,Flat / Apartment in Muro,Mallorca,Muro,134000,2,60,https://www.idealista.com/en/inmueble/90365534/,2020-12-29 10:29:44.040985+00:00,sale
3597,3597,"Flat / Apartment in Port d'Andratx, Andratx",Mallorca,Andratx,180000,2,68,https://www.idealista.com/en/inmueble/90055353/,2020-12-29 10:29:44.043653+00:00,sale
3598,3598,"Flat / Apartment in calle Gabriel Font i Martorell, Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,3,70,https://www.idealista.com/en/inmueble/89753733/,2020-12-29 10:29:44.046395+00:00,sale
3599,3599,Duplex in Campos,Mallorca,Campos,185000,2,80,https://www.idealista.com/en/inmueble/89287554/,2020-12-29 10:29:44.049674+00:00,sale
3600,3600,"Flat / Apartment in calle Torre, Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,190000,2,79,https://www.idealista.com/en/inmueble/89213857/,2020-12-29 10:29:44.052372+00:00,sale
3601,3601,"Flat / Apartment in Plaça de Toros, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,3,106,https://www.idealista.com/en/inmueble/87938407/,2020-12-29 10:29:44.055153+00:00,sale
3602,3602,Flat / Apartment in Cala Millor,Mallorca,Cala Millor,138000,2,60,https://www.idealista.com/en/inmueble/85725719/,2020-12-29 10:29:44.058056+00:00,sale
3603,3603,"Flat / Apartment in Aragon, Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,3,91,https://www.idealista.com/en/inmueble/91293778/,2020-12-29 10:29:44.060963+00:00,sale
3604,3604,"Flat / Apartment in calle Cap Blanc, 1, Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,133000,3,80,https://www.idealista.com/en/inmueble/91070419/,2020-12-29 10:29:44.063768+00:00,sale
3605,3605,"Flat / Apartment in paseo s'estacio, 10, Manacor Centro, Manacor",Mallorca,Manacor,170000,2,77,https://www.idealista.com/en/inmueble/91070051/,2020-12-29 10:29:44.066628+00:00,sale
3606,3606,"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,68,https://www.idealista.com/en/inmueble/90242305/,2020-12-29 10:29:44.069224+00:00,sale
3607,3607,"Penthouse in Felanitx centro, Felanitx",Mallorca,Felanitx,88000,2,74,https://www.idealista.com/en/inmueble/90045930/,2020-12-29 10:29:44.071974+00:00,sale
3608,3608,"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,137900,2,60,https://www.idealista.com/en/inmueble/91124270/,2020-12-29 10:29:44.074753+00:00,sale
3609,3609,"Flat / Apartment in Porto Cristo, Manacor",Mallorca,Manacor,189000,4,122,https://www.idealista.com/en/inmueble/91038957/,2020-12-29 10:29:44.077710+00:00,sale
3610,3610,"Flat / Apartment in Sa Indiotería - Son Castelló, Palma de Mallorca",Mallorca,Palma de Mallorca,120000,2,96,https://www.idealista.com/en/inmueble/91040207/,2020-12-29 10:29:44.080365+00:00,sale
3611,3611,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,4,117,https://www.idealista.com/en/inmueble/90679343/,2020-12-29 10:29:44.083098+00:00,sale
3612,3612,"Flat / Apartment in Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,168500,4,85,https://www.idealista.com/en/inmueble/90562351/,2020-12-29 10:29:44.085853+00:00,sale
3613,3613,"Flat / Apartment in ALFONS EL MAGNANIM, L'Olivera - Amanecer, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,80,https://www.idealista.com/en/inmueble/89377626/,2020-12-29 10:29:44.088455+00:00,sale
3614,3614,"Flat / Apartment in Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,155000,3,91,https://www.idealista.com/en/inmueble/88887856/,2020-12-29 10:29:44.091199+00:00,sale
3615,3615,"Flat / Apartment in carretera Militar, Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,4,110,https://www.idealista.com/en/inmueble/87302920/,2020-12-29 10:29:44.093973+00:00,sale
3616,3616,"Flat / Apartment in carretera Militar, Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,4,110,https://www.idealista.com/en/inmueble/87302661/,2020-12-29 10:29:44.096578+00:00,sale
3617,3617,"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,159900,2,71,https://www.idealista.com/en/inmueble/91019205/,2020-12-29 10:29:44.099337+00:00,sale
3618,3618,"Flat / Apartment in Cristo Rey - Parque Europa, Inca",Mallorca,Inca,173250,3,106,https://www.idealista.com/en/inmueble/87900079/,2020-12-29 10:29:44.102211+00:00,sale
3619,3619,"Flat / Apartment in Blanquer, Inca",Mallorca,Inca,160000,3,95,https://www.idealista.com/en/inmueble/87447851/,2020-12-29 10:29:44.105007+00:00,sale
3620,3620,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,169000,3,86,https://www.idealista.com/en/inmueble/89854998/,2020-12-29 10:29:44.107731+00:00,sale
3621,3621,"Penthouse in puerto rico, 8, Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,3,98,https://www.idealista.com/en/inmueble/91132313/,2020-12-29 10:29:44.110657+00:00,sale
3622,3622,"Flat / Apartment in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,169500,2,75,https://www.idealista.com/en/inmueble/90893702/,2020-12-29 10:29:44.113714+00:00,sale
3623,3623,"Flat / Apartment in calle de Pascual Ribot, Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,2,70,https://www.idealista.com/en/inmueble/90788174/,2020-12-29 10:29:44.116347+00:00,sale
3624,3624,"Flat / Apartment in Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,190000,2,78,https://www.idealista.com/en/inmueble/82659908/,2020-12-29 10:29:44.119146+00:00,sale
3625,3625,"Flat / Apartment in plaza Fèlix Rodríguez de la Fuente, 1, Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,98000,2,64,https://www.idealista.com/en/inmueble/89317565/,2020-12-29 10:29:44.121970+00:00,sale
3626,3626,"Flat / Apartment in calle de Sant Lluc, 6, Sa Torre, Llucmajor",Mallorca,Llucmajor,175000,2,69,https://www.idealista.com/en/inmueble/86602819/,2020-12-29 10:29:44.124573+00:00,sale
3627,3627,"Flat / Apartment in calle Salut, 1, S'Arenal, Llucmajor",Mallorca,Llucmajor,160000,2,70,https://www.idealista.com/en/inmueble/90847019/,2020-12-29 10:29:44.127294+00:00,sale
3628,3628,"Flat / Apartment in calle d'Alvar Campaner, 3, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,155000,3,73,https://www.idealista.com/en/inmueble/90718078/,2020-12-29 10:29:44.130067+00:00,sale
3629,3629,"Flat / Apartment in plaza Sant Martí, 5, Muro",Mallorca,Muro,126000,3,95,https://www.idealista.com/en/inmueble/89285357/,2020-12-29 10:29:44.132871+00:00,sale
3630,3630,"Flat / Apartment in calle Major, 42, Centro, Inca",Mallorca,Inca,190000,3,130,https://www.idealista.com/en/inmueble/39067840/,2020-12-29 10:29:44.135811+00:00,sale
3631,3631,"Flat / Apartment in juia, 2, Muro",Mallorca,Muro,135000,2,62,https://www.idealista.com/en/inmueble/90311869/,2020-12-29 10:29:44.138639+00:00,sale
3632,3632,"Flat / Apartment in calle del Capità Vila, 28, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,154000,2,75,https://www.idealista.com/en/inmueble/90272117/,2020-12-29 10:29:44.141207+00:00,sale
3633,3633,"Flat / Apartment in via Mallorca, 36, Cala Ratjada",Mallorca,Cala Ratjada,170000,2,88,https://www.idealista.com/en/inmueble/89884086/,2020-12-29 10:29:44.144009+00:00,sale
3634,3634,"Flat / Apartment in calle del Pare Francesc Molina, 25, Bons Aires, Palma de Mallorca",Mallorca,Palma de Mallorca,167000,3,85,https://www.idealista.com/en/inmueble/88054888/,2020-12-29 10:29:44.146790+00:00,sale
3635,3635,"Flat / Apartment in Passatge de Can Feixina, 25, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,165000,3,86,https://www.idealista.com/en/inmueble/89829343/,2020-12-29 10:29:44.150454+00:00,sale
3636,3636,"Penthouse in calle BINIALI, Rafal Nou - Estadi Balear - Son Malferit, Palma de Mallorca",Mallorca,Palma de Mallorca,188000,3,106,https://www.idealista.com/en/inmueble/89259724/,2020-12-29 10:29:44.154108+00:00,sale
3637,3637,"Flat / Apartment in calle Major, 10, Muro",Mallorca,Muro,100000,3,150,https://www.idealista.com/en/inmueble/29536599/,2020-12-29 10:29:44.156925+00:00,sale
3638,3638,2 Bedroom Penthouse in Manacor,Mallorca,Manacor,126000,2,95,https://www.kyero.com/en/property/7705945-apartment-for-sale-manacor,2020-12-29 10:29:44.159745+00:00,sale
3639,3639,2 Bedroom Apartment in Felanitx,Mallorca,Felanitx,115000,2,100,https://www.kyero.com/en/property/7616959-apartment-for-sale-felanitx,2020-12-29 10:29:44.162651+00:00,sale
3640,3640,3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Mallorca,120000,3,90,https://www.kyero.com/en/property/7710659-apartment-for-sale-palma-de-majorca,2020-12-29 10:29:44.165675+00:00,sale
3641,3641,2 Bedroom Apartment in Llucmajor,Mallorca,Llucmajor,126000,2,86,https://www.kyero.com/en/property/6948455-apartment-for-sale-llucmajor,2020-12-29 10:29:44.168347+00:00,sale
3930,3930,"Flat / Apartment in Torviscas Bajo, Adeje",Tenerife,Adeje,160000,1,45,https://www.idealista.com/en/inmueble/89687750/,2020-12-29 10:29:45.006964+00:00,sale
3931,3931,3 Bedroom Apartment in La Laguna,Tenerife,La Laguna,95000,3,85,https://www.kyero.com/en/property/8208216-apartment-for-sale-la-laguna,2020-12-29 10:29:45.009780+00:00,sale
3932,3932,2 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas de Gran Canaria,121000,2,84,https://www.kyero.com/en/property/8000267-apartment-for-sale-las-palmas-de-gran-canaria,2020-12-29 10:29:45.012468+00:00,sale
3933,3933,3 Bedroom Apartment in Galdar,Gran Canaria,Galdar,121400,3,92,https://www.kyero.com/en/property/8208300-apartment-for-sale-galdar,2020-12-29 10:29:45.015321+00:00,sale
3934,3934,3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas de Gran Canaria,119500,3,65,https://www.kyero.com/en/property/8208002-apartment-for-sale-las-palmas-de-gran-canaria,2020-12-29 10:29:45.018198+00:00,sale
3935,3935,4 Bedroom Apartment in Santa Lucia De Tirajana,Gran Canaria,Santa Lucia de Tirajana,126400,4,98,https://www.kyero.com/en/property/8208314-apartment-for-sale-santa-lucia-de-tirajana,2020-12-29 10:29:45.021545+00:00,sale
3936,3936,3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas de Gran Canaria,136420,3,110,https://www.kyero.com/en/property/8207961-apartment-for-sale-las-palmas-de-gran-canaria,2020-12-29 10:29:45.024707+00:00,sale
3937,3937,"Duplex in calle de Felo Monzón, 73, Argana-Maneje, Arrecife",Lanzarote,Arrecife,88000,2,83,https://www.idealista.com/en/inmueble/91017695/,2020-12-29 10:29:45.027609+00:00,sale
3938,3938,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,106000,2,84,https://www.idealista.com/en/inmueble/90099806/,2020-12-29 10:29:45.030383+00:00,sale
3939,3939,"Flat / Apartment in Montaña Roja, Yaiza",Lanzarote,Yaiza,109000,2,56,https://www.idealista.com/en/inmueble/89625881/,2020-12-29 10:29:45.033234+00:00,sale
3940,3940,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,115000,3,75,https://www.idealista.com/en/inmueble/89403277/,2020-12-29 10:29:45.036096+00:00,sale
3941,3941,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,100000,3,85,https://www.idealista.com/en/inmueble/89403278/,2020-12-29 10:29:45.038897+00:00,sale
3942,3942,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,180000,5,156,https://www.idealista.com/en/inmueble/88974972/,2020-12-29 10:29:45.041672+00:00,sale
3943,3943,"Flat / Apartment in Costa de Papagayo, Yaiza",Lanzarote,Yaiza,159000,2,65,https://www.idealista.com/en/inmueble/88237925/,2020-12-29 10:29:45.044399+00:00,sale
3944,3944,"Flat / Apartment in calle Almería, 25, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,89000,2,61,https://www.idealista.com/en/inmueble/91120220/,2020-12-29 10:29:45.047255+00:00,sale
3945,3945,"Flat / Apartment in Playa Blanca, Yaiza",Lanzarote,Yaiza,109000,2,65,https://www.idealista.com/en/inmueble/91107712/,2020-12-29 10:29:45.050112+00:00,sale
3946,3946,"Flat / Apartment in Montaña Roja, Yaiza",Lanzarote,Yaiza,150000,2,70,https://www.idealista.com/en/inmueble/90868559/,2020-12-29 10:29:45.052887+00:00,sale
3947,3947,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,199000,4,154,https://www.idealista.com/en/inmueble/90826818/,2020-12-29 10:29:45.055711+00:00,sale
3948,3948,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,65000,2,66,https://www.idealista.com/en/inmueble/87224402/,2020-12-29 10:29:45.059451+00:00,sale
3949,3949,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,80000,2,61,https://www.idealista.com/en/inmueble/89000952/,2020-12-29 10:29:45.062670+00:00,sale
3950,3950,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,120000,4,77,https://www.idealista.com/en/inmueble/88619272/,2020-12-29 10:29:45.066041+00:00,sale
3951,3951,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,93000,3,88,https://www.idealista.com/en/inmueble/88616275/,2020-12-29 10:29:45.069144+00:00,sale
3952,3952,"Duplex in Costa Teguise, Teguise",Lanzarote,Teguise,187000,3,104,https://www.idealista.com/en/inmueble/90747291/,2020-12-29 10:29:45.072074+00:00,sale
3953,3953,"Flat / Apartment in calle Tampico, 2, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,178000,3,104,https://www.idealista.com/en/inmueble/89726765/,2020-12-29 10:29:45.074937+00:00,sale
3954,3954,"Flat / Apartment in Costa Teguise, Teguise",Lanzarote,Teguise,169000,2,69,https://www.idealista.com/en/inmueble/87868685/,2020-12-29 10:29:45.077812+00:00,sale
3955,3955,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,165500,3,87,https://www.idealista.com/en/inmueble/86987358/,2020-12-29 10:29:45.080491+00:00,sale
3956,3956,"Duplex in Costa Teguise, Teguise",Lanzarote,Teguise,200000,3,104,https://www.idealista.com/en/inmueble/40073395/,2020-12-29 10:29:45.083326+00:00,sale
3957,3957,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,110000,2,60,https://www.idealista.com/en/inmueble/81806622/,2020-12-29 10:29:45.086117+00:00,sale
3958,3958,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,107700,2,52,https://www.idealista.com/en/inmueble/90941573/,2020-12-29 10:29:45.088841+00:00,sale
3959,3959,"Flat / Apartment in calle Góngora, 41, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,105000,2,55,https://www.idealista.com/en/inmueble/34913798/,2020-12-29 10:29:45.091683+00:00,sale
3960,3960,"Flat / Apartment in calle Mosta, 20, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,119500,3,78,https://www.idealista.com/en/inmueble/90090272/,2020-12-29 10:29:45.094491+00:00,sale
